wavelength1	intensity1	wavelength2	intensity2
362.1497498	0.0006442507699999985	362.3381653	-0.0023225322300000004
362.2593994	0.0006649331189999995	362.4482727	0.0005532726700000004
362.3690796	-0.0002348169220000001	362.5583801	0.0002204845660000003
362.4787598	0.0007827430236	362.6684875	0.0009125704819
362.5884399	0.0005449540900000008	362.778595	-0.0006013261199999988
362.6981201	0.0011773596638	362.8887024	0.0003472687670000004
362.8078003	-0.0005740649069999998	362.9988098	-0.0006307179569999995
362.917511	-0.0015300293460000004	363.1089478	-0.000643563923
363.0272217	-0.0018388447350000002	363.2190857	-0.003283640368999999
363.1369324	0.0009833751279999994	363.3292236	-0.0034204721399999985
363.2466431	-0.0007233490178	363.4393616	-0.0006829190534
363.3563843	0.00018248055100000002	363.5494995	-0.000926155132
363.466095	-0.00018583424000000008	363.659668	-0.002240714035
363.5758362	0.000592387049	363.7698364	-0.0014669760130000004
363.6855774	9.163003499999996e-05	363.8800049	-0.00024595437599999985
363.7953186	-0.00020947679899999995	363.9901733	5.537783700000024e-05
363.9050903	0.0008545783349999999	364.1003723	9.83960900000011e-05
364.0148315	-3.078859300000014e-05	364.2105408	-0.00031076371599999923
364.1246033	0.001705627539	364.3207397	-0.0016343249009999998
364.234375	-0.0014387124102	364.4309387	-0.000824209301999999
364.3441467	-0.0009918771679999997	364.5411377	-0.0004953709429999995
364.453949	8.219154500000055e-05	364.6513367	-0.0017639315919999999
364.5637207	0.003137383785	364.7615662	0.0005643511104
364.6735229	0.0007843486970000001	364.8717957	-0.0004217009989999996
364.7833252	-3.304425699999884e-05	364.9820251	0.0002418588900000001
364.8931274	-0.0009189881400000002	365.0922546	0.0016223173499999993
365.0029602	0.0011796515900000001	365.2024841	-0.000658093949999999
365.1127625	1.2145726999999995e-05	365.3127441	-0.0002816803750000001
365.2225952	-0.00087354024801	365.4229736	0.0007493374869999999
365.332428	2.786447300000012e-05	365.5332336	-0.00364682916
365.4422607	0.0014984372825999999	365.6435242	0.0007547819899999999
365.5520935	0.001654242165	365.7537842	0.0010413587080699998
365.6619568	0.001834792551	365.8640442	-0.0016126064589999985
365.7718201	-0.00046370737299999965	365.9743347	0.0004954375299999966
365.8816833	-4.261033599999974e-05	366.0846252	-0.004363549874
365.9915466	-0.00023191212599999985	366.1949158	0.0004943939860000005
366.1014099	-0.0005075372800000012	366.3052063	-0.0011900542299999994
366.2113037	0.00023392680999999999	366.4155273	0.0015792138910000007
366.321167	0.00034307129000000006	366.5258179	-0.0028117329638000003
366.4310608	-0.00043564615799999984	366.6361389	-0.0028645863056
366.5409546	-0.0015183798969999997	366.74646	-0.0014307280069999996
366.6508789	-0.0005571078509999999	366.8568115	-3.902520999999985e-05
366.7607727	0.0006335690849999999	366.9671326	0.00016078766200000003
366.870697	0.0016620429239999996	367.0774841	-0.0003323392009999997
366.9806213	-0.0007650088520000002	367.1878052	-0.0006421762509999998
367.0905457	0.0005691051499999988	367.2981567	0.00031692720999999986
367.20047	0.0019544288519999994	367.4085388	-0.0005937232639999998
367.3104248	3.072037300000017e-05	367.5188904	0.0009686736159999999
367.4203491	0.0003834441299999996	367.6292725	-0.0012880981811000001
367.530304	-0.0008610701190000011	367.739624	-0.0005731323326
367.6402588	0.000556071172	367.8500061	-0.0010482065850000001
367.7502136	0.0001847725359999993	367.9604187	0.0010312646599999996
367.860199	-0.0012902370659999998	368.0708008	-0.00092993863
367.9701538	0.0017578830010000004	368.1812134	-0.0013750167559999993
368.0801392	0.0007445762164000001	368.2915955	-0.0005326387469999994
368.1901245	0.001763509005	368.4020081	-0.0013815402049999997
368.3001404	-0.00031461845999999904	368.5124207	-0.0008227266400000002
368.4101257	0.001342828386	368.6228638	0.001894150859999999
368.5201416	0.0010814832060000003	368.7332764	-0.0009029432547999999
368.630127	0.00014167861100000006	368.8437195	0.0006963061169999998
