Wellenlänge 1	Intensität 1	Wellenlänge 2	Intensität 2
3.531779175e+02	5.994298495e-03	3.533311157e+02	6.992693059e-03
3.532870789e+02	4.607442766e-03	3.534407349e+02	4.693233408e-03
3.533962402e+02	7.917405106e-03	3.535503235e+02	9.040649049e-03
3.535054321e+02	1.371446182e-03	3.536599426e+02	7.531628944e-03
3.536145935e+02	1.072809938e-02	3.537695618e+02	2.245566066e-05
3.537237854e+02	1.496263221e-02	3.538791809e+02	9.471798316e-03
3.538329773e+02	9.748054668e-03	3.539888000e+02	8.488239837e-04
3.539421997e+02	5.180676468e-03	3.540984192e+02	2.645276953e-03
3.540513916e+02	6.586023606e-03	3.542080688e+02	8.232245222e-03
3.541606140e+02	2.259033732e-03	3.543177185e+02	1.040595304e-02
3.542698364e+02	2.721318975e-03	3.544273682e+02	1.333866268e-03
3.543790588e+02	5.716927350e-03	3.545370178e+02	4.711197689e-03
3.544882812e+02	2.499422058e-03	3.546466980e+02	9.925402701e-04
3.545975342e+02	8.878958412e-03	3.547563477e+02	6.381899118e-03
3.547067871e+02	-2.511749743e-03	3.548660278e+02	-4.037527833e-03
3.548160400e+02	9.489174932e-03	3.549757080e+02	1.137603819e-02
3.549252930e+02	4.847831093e-03	3.550854187e+02	-1.450635726e-03
3.550345459e+02	3.997226246e-03	3.551950989e+02	2.429702552e-03
3.551438293e+02	4.256105982e-03	3.553048096e+02	1.208114554e-03
3.552530823e+02	-1.254333882e-03	3.554145203e+02	5.950750317e-03
3.553623657e+02	6.419600919e-03	3.555242310e+02	1.585369697e-03
3.554716797e+02	7.806456648e-03	3.556339417e+02	4.783055745e-03
3.555809631e+02	-1.698127715e-03	3.557436523e+02	2.357844496e-03
3.556902466e+02	7.510594092e-03	3.558533936e+02	2.717135008e-03
3.557995605e+02	4.256105982e-03	3.559631348e+02	5.178275518e-03
3.559088745e+02	-3.584251506e-03	3.560728760e+02	4.836949520e-03
3.560181885e+02	5.393327447e-04	3.561826172e+02	1.064398326e-03
3.561275330e+02	3.960243426e-03	3.562923889e+02	8.308594697e-04
3.562368469e+02	-3.750674194e-03	3.564021301e+02	4.351906944e-03
3.563461914e+02	7.492102683e-03	3.565119019e+02	1.154221012e-03
3.564555359e+02	1.519377460e-03	3.566216736e+02	9.566111839e-04
3.565648804e+02	7.797210710e-04	3.567314453e+02	9.004720487e-03
3.566742249e+02	5.920332856e-03	3.568412476e+02	9.615514427e-03
3.567835999e+02	2.064873988e-04	3.569510498e+02	6.902870256e-03
3.568929749e+02	4.718391225e-03	3.570608215e+02	8.896932937e-03
3.570023499e+02	-6.626088289e-04	3.571706238e+02	1.531476155e-03
3.571117249e+02	1.445411821e-03	3.572804565e+02	-8.398417267e-04
3.572210999e+02	3.091147169e-03	3.573902588e+02	4.944736604e-03
3.573305054e+02	1.098697912e-02	3.575000916e+02	7.410368416e-04
3.574398804e+02	1.112566446e-03	3.576099243e+02	1.675192383e-03
3.575492859e+02	6.807920523e-03	3.577197571e+02	8.088529110e-03
3.576586914e+02	5.716927350e-03	3.578295898e+02	9.220294654e-03
3.577681274e+02	-1.198859653e-03	3.579394226e+02	-1.270990469e-03
3.578775330e+02	-1.679636305e-03	3.580492859e+02	2.196163638e-03
3.579869690e+02	-2.012481680e-03	3.581591492e+02	4.567481577e-03
3.580964050e+02	2.000153996e-03	3.582690125e+02	5.645353347e-03
3.582058411e+02	5.402573384e-03	3.583788757e+02	9.435868822e-03
