Wellenlänge 1	Intensität 1	Wellenlänge 2	Intensität 2
3.597386475e+02	-9.095401503e-03	3.599176941e+02	3.212431679e-03
3.598481750e+02	-1.727118716e-02	3.600276489e+02	-9.801163105e-04
3.599577332e+02	1.236123778e-02	3.601376038e+02	2.180063166e-02
3.600672607e+02	2.679361030e-02	3.602475891e+02	3.604787588e-02
3.601768188e+02	4.061184078e-02	3.603575439e+02	4.640866071e-03
3.602863770e+02	-9.632777423e-03	3.604675293e+02	6.495975889e-03
3.603959351e+02	6.258186419e-03	3.605775146e+02	1.329495281e-04
3.605054932e+02	6.603642367e-03	3.606875305e+02	3.256026655e-02
3.606150818e+02	-4.973922623e-04	3.607975159e+02	-8.790127933e-03
3.607246399e+02	-6.485291757e-03	3.609075317e+02	-6.267179269e-03
3.608342285e+02	2.650093287e-03	3.610175476e+02	4.807826132e-03
3.609438171e+02	9.420065908e-04	3.611275635e+02	9.668213315e-03
3.610534363e+02	1.383422292e-03	3.612375793e+02	2.092872933e-02
3.611630249e+02	-1.588936523e-02	3.613476257e+02	-1.054320717e-03
3.612726440e+02	2.178450301e-02	3.614576721e+02	2.890570089e-02
3.613822632e+02	3.667268436e-03	3.615677185e+02	1.838723011e-02
3.614918823e+02	-1.230046339e-02	3.616777649e+02	1.022474654e-02
3.616015015e+02	-1.130248047e-02	3.617878113e+02	5.178847816e-03
3.617111511e+02	-2.051943215e-03	3.618978882e+02	3.973026760e-03
3.618207703e+02	1.210694434e-03	3.620079346e+02	1.324857585e-02
3.619304199e+02	-1.226687687e-03	3.621180115e+02	-8.808679879e-03
3.620400696e+02	-5.218620878e-03	3.622280884e+02	-7.602857891e-03
3.621497498e+02	1.476023626e-02	3.623381653e+02	2.645695768e-02
3.622593994e+02	7.870313711e-03	3.624482727e+02	1.482541859e-02
